PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;COD-BARRIO;BARRIO;COD-DISTRITO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO
5292;"Colegio Público República de Uruguay";"";"";"Comedor - Horario ampliado - Planes de mejora";"METRO: Carpetana BUS: 17 , 25 , 55, 119";"ENSEÑANZA: Educación Infantil - Primaria";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f92813db5b71c010VgnVCM1000000b205a0aRCRD";"NUESTRA SEÑORA DE VALVANERA";"AVENIDA";"NUM";"120";"";"";"";"";"MADRID";"MADRID";"28047";"1";"LOS CARMENES";"10";"LATINA";"437093";"4471695";"40.39347350069245";"-3.741232360556739";"914 661 360";"914 613 919";"cp.uruguay.madrid@educa.madrid.org";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"
5288;"Colegio Público República de Venezuela";"";"";"Comedor - Horario ampliado - Planes de mejora";"METRO: Plaza Elíptica BUS: 6 , 47 , 60 , 81 , 247";"ENSEÑANZA: Educación Infantil - Primaria";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4f3813db5b71c010VgnVCM1000000b205a0aRCRD";"CERECINOS";"CALLE";"V";"8";"";"";"";"";"MADRID";"MADRID";"28026";"6";"ZOFIO";"12";"USERA";"439428";"4470578";"40.38358402272625";"-3.713626711959121";"915 698 392";"914 695 258";"cp.venezuela.madrid@educa.madrid.org";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"
5293;"Colegio Público República Dominicana";"";"";"Comedor - Planes de mejora - Horario ampliado";"BUS: 34 , 35 , 121 , 131 , 139 , 47";"ENSEÑANZA: Educación Infantil - Primaria";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e96813db5b71c010VgnVCM1000000b205a0aRCRD";"DON BOSCO";"RONDA";"NUM";"2";"";"";"";"";"MADRID";"MADRID";"28044";"6";"BUENAVISTA";"11";"CARABANCHEL";"436256";"4470002";"40.37628543221565";"-3.752199516614656";"914 629 060";"914 662 819";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"
5295;"Colegio Público Rosa Luxemburgo";"";"";"Comedor - Horario ampliado - Planes de mejora";"BUS: 160";"ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&amp;uuml;e";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3f7813db5b71c010VgnVCM1000000b205a0aRCRD";"BARDEGUERAL";"CALLE";"V";"16";"";"";"";"";"MADRID";"MADRID";"28023";"7";"ARAVACA";"9";"MONCLOA-ARAVACA";"434574";"4477995";"40.450031818221355";"-3.7715711526219784";"913 570 212";"913 570 661";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"
5298;"Colegio Público Rufino Blanco";"";"";"Horario ampliado - Comedor - Planes de mejora";"METRO: Canal BUS: 3 , 12 , 37 , 149";"ENSEÑANZA: Educacion Infantil - Primaria - Enseñanza biling&amp;uuml;e";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=849813db5b71c010VgnVCM1000000b205a0aRCRD";"GENERAL ALVAREZ DE CASTRO";"CALLE";"V";"46";"";"";"";"";"MADRID";"MADRID";"28010";"3";"TRAFALGAR";"7";"CHAMBERI";"440424";"4476634";"40.43821121285092";"-3.7024604612596157";"914 484 083";"915 944 701";"cp.rufinoblanco.madrid@educa.madrid.org";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"
5300;"Colegio Público Sagunto";"";"";"Comedor - Transporte - Horario ampliado - Planes de mejora.";"BUS: 59 , 79 RENFE: San Cristóbal de los Angeles";"ENSEÑANZA: Educación Infantil (Segundo ciclo) - Primaria";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d9a813db5b71c010VgnVCM1000000b205a0aRCRD";"PATERNA";"CALLE";"V";"14";"";"";"";"";"MADRID";"MADRID";"28021";"2";"SAN CRISTOBAL";"17";"VILLAVERDE";"441938";"4466057";"40.34116249559141";"-3.6849106315684015";"917 976 726";"917 976 726";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"
5301;"Colegio Público San Benito";"";"";"Comedor - Horario ampliado - Planes de mejora";"BUS: 21 , 70";"ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&amp;uuml;e";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2fb813db5b71c010VgnVCM1000000b205a0aRCRD";"JUAN PEREZ ZUÑIGA";"CALLE";"NUM";"36";"";"";"";"";"MADRID";"MADRID";"28027";"4";"CONCEPCION";"15";"CIUDAD LINEAL";"445139";"4477270";"40.4442650725657";"-3.6469252698024386";"913 670 800 - 913 680 735";"913 570 800";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"
5302;"Colegio Público San Carlos";"";"";"Planes de mejora";"BUS: 22, 79 , 130 RENFE: Villaverde Alto";"ENSEÑANZA: Educación Infantil - Primaria";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=74d813db5b71c010VgnVCM1000000b205a0aRCRD";"VILLASTAR";"CALLE";"V";"8";"";"";"";"";"MADRID";"MADRID";"28021";"";"SAN ANDRES";"";"VILLAVERDE";"439602";"4466184";"40.34402221395892";"-3.7111491204293108";"917 966 105";"917 979 728";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"
5303;"Colegio Público San Cristóbal";"";"";"Comedor - Horario ampliado - Planes de mejora";"METRO: Canal BUS: 3 , 12 , 37 , 149";"ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&amp;uuml;e";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c9e813db5b71c010VgnVCM1000000b205a0aRCRD";"BRAVO MURILLO";"CALLE";"V";"41";"";"";"";"";"MADRID";"MADRID";"28015";"2";"ARAPILES";"7";"CHAMBERI";"440254";"4476549";"40.43743329914089";"-3.7044567612586508";"914 481 381";"914 480 206";"cp.sancristobal.madrid@educa.madrid.org";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"
5305;"Colegio Público San Ignacio de Loyola";"";"";"Comedor - Horario ampliado - Planes de mejora";"METRO: Opañel , Plaza Elíptica BUS: 47 , 55 , 247";"ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&amp;uuml;e";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=641913db5b71c010VgnVCM1000000b205a0aRCRD";"ABRANTES";"AVENIDA";"V";"1";"";"";"";"";"MADRID";"MADRID";"28025";"7";"ABRANTES";"11";"CARABANCHEL";"438851";"4470931";"40.38484910708361";"-3.7217220947079097";"915 651 989";"914 698 461";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"
6028;"Colegio Público San Ildefonso";"";"";"Horario ampliado - Comedor - Planes de mejora.";"BUS: 31 , 50 , 65 , 3 , 148 METRO: Latina";"ENSEÑANZA: Educacion Infantil - Primaria - Enseñanza biling&amp;uuml;e";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e605ae10c471c010VgnVCM1000000b205a0aRCRD";"ALFONSO VI";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28005";"1";"PALACIO";"1";"CENTRO";"439577";"4473851";"40.41307968243987";"-3.712170272137244";"913 643 923";"913 641 170";"cp.sanildefonso.madrid@educa.madrid.org";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"
5306;"Colegio Público San Isidoro";"";"";"Comedor - Horario ampliado - Planes de mejora.";"METRO: Atocha , Menéndez Pelayo BUS: 10 , 14 , 26 , 32 RENFE: Atocha";"ENSEÑANZA: Educación Infantil (Segundo ciclo) - Primaria";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b92913db5b71c010VgnVCM1000000b205a0aRCRD";"FUENTERRABIA";"CALLE";"NUM";"15";"";"";"";"";"MADRID";"MADRID";"28014";"1";"PACIFICO";"3";"RETIRO";"442188";"4473100";"40.40650867169137";"-3.6813417078981567";"915 514 845";"915 015 983";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"
5308;"Colegio Público San Juan Bautista";"";"";"Comedor - Horario ampliado - Planes de mejora - Convenio con Bristish Council";"BUS: 53";"ENSEÑANZA: Educación Infantil - Primaria";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0f3913db5b71c010VgnVCM1000000b205a0aRCRD";"SORZANO";"CALLE";"NUM";"1";"";"";"";"";"MADRID";"MADRID";"28043";"6";"SAN JUAN BAUTISTA";"15";"CIUDAD LINEAL";"444118";"4478043";"40.451160716316814";"-3.6590202395182456";"914 131 225";"915 194 638";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"
5309;"Colegio Público San Juan Bosco";"";"";"Comedor -  Horario ampliado - Planes de mejora";"BUS: 110 , 113 , 210";"ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&amp;uuml;e";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=545913db5b71c010VgnVCM1000000b205a0aRCRD";"SANTA IRENE";"CALLE";"NUM";"2";"";"";"";"";"MADRID";"MADRID";"28017";"1";"VENTAS";"15";"CIUDAD LINEAL";"444640";"4474545";"40.41968378283889";"-3.652559914198146";"914 053 610";"914 043 233";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"
5310;"Colegio Público San Juan de la Cruz";"";"";"Comedor - Horario ampliado - Planes de mejora";"METRO: Colombia BUS: 11 , 14 , 16, 29, 40 , 51 ,150";"ENSEÑANZA: Educacion Infantil - Primaria - Enseñanza biling&amp;uuml;e";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a96913db5b71c010VgnVCM1000000b205a0aRCRD";"HONDURAS";"CALLE";"V";"10";"";"";"";"";"MADRID";"MADRID";"28016";"5";"NUEVA ESPAÑA";"5";"CHAMARTIN";"442495";"4479193";"40.459537375982286";"-3.67954186336266";"913 453 044";"913 509 861";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"
5311;"Colegio Público San Miguel";"";"";"Comedor - Transporte - Horario ampliado -Planes de mejora";"BUS: 9 , 107 , 72";"ENSEÑANZA: Educación Infantil - Primaria";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fe7913db5b71c010VgnVCM1000000b205a0aRCRD";"VIRGEN DEL CARMEN";"AVENIDA";"NUM";"32";"";"";"";"";"MADRID";"MADRID";"28033";"4";"PINAR DEL REY";"16";"HORTALEZA";"444713";"4480618";"40.47440638983908";"-3.6522282145254072";"917 639 281";"917 639 281";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"
5312;"Colegio Público San Pablo";"";"";"Horario ampliado - Comedor - Planes de mejora";"METRO: Buenos Aires BUS: 54 , 58 , 103 , 143";"ENSEÑANZA: Educación infantil - Primaria";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=449913db5b71c010VgnVCM1000000b205a0aRCRD";"PE&amp;Ntilde;A MORRAZ";"PLAZA";"V";"1";"";"";"";"";"MADRID";"MADRID";"28038";"5";"PORTAZGO";"13";"PUENTE DE VALLECAS";"444683";"4471183";"40.389399772744945";"-3.6517608828166077";"913 031 550";"913 031 550";"cp.sanpablo.madrid@educa.madrid.org";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"
5313;"Colegio Público San Roque";"";"";"Comedor - Horario ampliado - Planes de mejora";"BUS: 22 , 79, 86, 130 , 131  RENFE: Puente Alcocer";"ENSEÑANZA: Educación Infantil - Primaria";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=99a913db5b71c010VgnVCM1000000b205a0aRCRD";"OXIGENO";"CALLE";"V";"43";"";"";"";"";"MADRID";"MADRID";"28021";"";"SAN ANDRES";"";"VILLAVERDE";"440281";"4466495";"40.34686367965085";"-3.703195663444635";"917 962 774";"917 100 003";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"
5314;"Colegio Público Santa María";"";"";"Comedor - Horario ampliado - Planes de mejora";"METRO: Embajadores, Acacias BUS: , 34 , 36 , 41 , 60 , 116 , 118 , 119 , 148 RENFE: Embajadores";"ENSEÑANZA: Educación Infantil - Primaria";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=eeb913db5b71c010VgnVCM1000000b205a0aRCRD";"CASINO";"CALLE";"V";"7";"";"";"";"";"MADRID";"MADRID";"28005";"2";"EMBAJADORES";"1";"CENTRO";"440017";"4473076";"40.406129867007586";"-3.7069233554021004";"915 275 281";"914 673 704";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"
5316;"Colegio Público Tirso de Molina";"";"";"Comedor - Horario ampliado - Planes de mejora";"METRO: Arganzuela-Planetario  BUS: 62, 148, 156";"ENSEÑANZA: Educación Infantil - Primaria";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=89e913db5b71c010VgnVCM1000000b205a0aRCRD";"BRONCE";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28045";"4";"LEGAZPI";"2";"ARGANZUELA";"441597";"4471521";"40.392243024735016";"-3.6881496913853913";"915 278 932";"914 683 695";"cp.tirsodemolina.madrid@educa.madrid.org";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"
5317;"Colegio Público Tomás Bretón";"";"";"Transporte - Comedor - Horario ampliado - Integración preferente (motóricos)";"METRO: Pirámides BUS: 17 , 36 , 50";"ENSEÑANZA: Educación Infantil - Primaria";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=def913db5b71c010VgnVCM1000000b205a0aRCRD";"ALEJANDRO DUMAS";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28005";"1";"IMPERIAL";"2";"ARGANZUELA";"439254";"4472520";"40.40106583461258";"-3.7158617370259046";"913 642 214";"913 667 387";"cp.tomasbreton.madrid@educa.madrid.org";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"
42016;"Colegio Público Valdebernardo";"";"";"Comedor - Horario ampliado - Planes de mejora";"METRO: Valdebernardo BUS: 8 , 30, 71, 100, 130";"ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&amp;uuml;e";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6ad7598d1351c010VgnVCM1000000b205a0aRCRD";"TREN DE ARGANDA";"CALLE";"V";"9";"";"";"";"";"MADRID";"MADRID";"28032";"1";"CASCO H.VICALVARO";"19";"VICALVARO";"447573";"4472716";"40.40340595669721";"-3.6178383019210627";"913 713 523";"913 051 773";"cp.valdebernardo.madrid@educa.madrid.org";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"
5318;"Colegio Público Vasco Núñez de Balboa";"";"";"Comedor - Transporte - Horario ampliado - Planes de mejora";"BUS: 66 , 137 RENFE: Fuencarral";"ENSEÑANZA: Educación Infantil - Primaria";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=241a13db5b71c010VgnVCM1000000b205a0aRCRD";"NUESTRA SEÑORA DE VALVERDE";"CALLE";"NUM";"149";"";"";"";"";"MADRID";"MADRID";"28034";"6";"VALVERDE";"8";"FUENCARRAL-EL PARDO";"441837";"4483415";"40.49939736356688";"-3.686422886278671";"917 343 267 - 917 350 225";"917 355 336";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"
5319;"Colegio Público Vázquez de Mella";"";"";"Comedor - Horario ampliado - Planes de mejora";"METRO: La Latina, Puerta de Toledo BUS: 3 , 25 , 39 , 148, Circular";"ENSEÑANZA: Educación Infantil - Primaria";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=792a13db5b71c010VgnVCM1000000b205a0aRCRD";"BAILEN";"CALLE";"NUM";"18";"";"";"";"";"MADRID";"MADRID";"28005";"1";"PALACIO";"1";"CENTRO";"439422";"4473742";"40.41209542948543";"-3.7139985334961243";"913 654 878";"913 665 312";"cp.vazquezdemella.madrid@educa.madrid.org";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"
5320;"Colegio Público Vicálvaro";"";"";"Comedor - Transporte - Horario ampliado - Planes de mejora";"METRO: San Cipriano BUS: 4 , 100 , 106";"ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&amp;uuml;e";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ce3a13db5b71c010VgnVCM1000000b205a0aRCRD";"FORGES";"CALLE";"V";"15";"";"";"";"";"MADRID";"MADRID";"28032";"";"AMBROZ";"";"VICALVARO";"449105";"4473094";"40.4050257573927";"-3.601094918515076";"917 769 938 - 917 760 333";"913 718 488";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"
5325;"Colegio Público Virgen del Cerro";"";"";"Transporte -  Horario ampliado - Comedor - Planes de mejora - Integración preferente (motóricos)";"BUS: 63 , 143 , E";"ENSEÑANZA: Educación infantil - Primaria - Enseñanza biling&amp;uuml;e Integración preferente: Motóricos";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=145a13db5b71c010VgnVCM1000000b205a0aRCRD";"MOHERNANDO";"CALLE";"NUM";"1";"";"";"";"";"MADRID";"MADRID";"28038";"5";"PORTAZGO";"13";"PUENTE DE VALLECAS";"444915";"4471909";"40.39595533182647";"-3.6491021370173584";"917 785 083";"917 784 994";"cp.cerro.madrid@educa.madrid.org";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"
5326;"Colegio Público Virgen del Cortijo";"";"";"Comedor - Transporte - Horario ampliado - Integración preferente (Trastorno generalizado del desarrollo)";"BUS: 150 , 174";"ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&amp;uuml;e";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=696a13db5b71c010VgnVCM1000000b205a0aRCRD";"MANOTERAS";"AVENIDA";"V";"63";"";"";"";"";"MADRID";"MADRID";"28050";"6";"VALDEFUENTES";"16";"HORTALEZA";"444064";"4482049";"40.487253962803756";"-3.6600221185724506";"917 661 215";"913 844 438";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"
4690940;"Colegio Público Winston Churchill";"";"";"Horario ampliado - Comedor";"Bus: 4, 100 Metro: Puerta de Arganda";"ENSEÑANZA: Educación infantil - Primaria";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d3875f9fa7166110VgnVCM1000000b205a0aRCRD";"GRAN VIA DEL ESTE";"AVENIDA";"V";"5";"";"";"";"";"MADRID";"MADRID";"28032";"1";"CASCO H.VICALVARO";"19";"VICALVARO";"449484";"4472655";"40.4029655566785";"-3.595313927334039";"913 716 066 - 676 695 332";"917 604 921";"cp.winstonchurchill.madrid@educa.madrid.org";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"
5740;"Colegio Pureza de María";"";"";"Comedor";"Metro: Conde de Casal  Bus: 32 , 56 , 63 , 143 , 145 , E";"Enseñanzas:  Segundo Ciclo de Educación Infantil Educación Primaria Educación Secundaria Obligatoria Bachillerato (Ciencias - Humanidades y Ciencias Sociales)";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9915ae10c471c010VgnVCM1000000b205a0aRCRD";"LIRA";"CALLE";"NUM";"10";"";"";"";"";"MADRID";"MADRID";"28007";"3";"ESTRELLA";"3";"RETIRO";"443415";"4473476";"40.408098996245066";"-3.668181603054124";"915 736 001";"914 091 150";"direccion@pmaria-madrid.org";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados"
5741;"Colegio Purísima Concepción";"";"";"Comedor";"METRO: Callao , Gran Vía BUS: 1 , 2 , 3 , 40 , 46 , 74 , 146 , 149 , 202";"ENSEÑANZA: Educación Infantil - Primaria - ESO";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4c25ae10c471c010VgnVCM1000000b205a0aRCRD";"PUEBLA";"CALLE";"V";"20";"";"";"";"";"MADRID";"MADRID";"28004";"5";"UNIVERSIDAD";"1";"CENTRO";"440312";"4474867";"40.42229425809272";"-3.7036151068198313";"915 219 758";"915 232 836";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados"
5078;"Colegio Público Alfonso X El Sabio";"";"";"Comedor - Transporte -  Horario ampliado - Planes de mejora.";"METRO: San Cipriano BUS: 4, 71, 100, 106, E-3";"ENSEÑANZA: Educación Infantil - Primaria";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cda8a3f5ca71c010VgnVCM1000000b205a0aRCRD";"FUENTE DE SAN PEDRO";"CALLE";"V";"6";"";"";"";"";"MADRID";"MADRID";"28032";"1";"CASCO H.VICALVARO";"19";"VICALVARO";"448774";"4472685";"40.403201384467415";"-3.6036948781029365";"913 719 661";"917 765 962";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"
5116;"Colegio Público Ciudad de Badajoz";"";"";"Comedor - Planes de mejora";"BUS: 17 Metro: Aviación Española Cercanías: Las Águilas";"ENSEÑANZA: Educación Infantil - Primaria";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d71ba3f5ca71c010VgnVCM1000000b205a0aRCRD";"FRAY JOSE CERDEIRIÑA";"CALLE";"V";"51";"";"";"";"";"MADRID";"MADRID";"28024";"7";"LAS AGUILAS";"10";"LATINA";"433888";"4470669";"40.38398261095106";"-3.7788988980894436";"917 065 611";"917 107 103";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"
5119;"Colegio Público Ciudad de Jaén";"";"";"Comedor - Transporte - Integración (preferentemente motóricos) - Horario ampliado - Planes de mejora -Convenio con el British Council";"BUS: 18, 22, 59, 76, 78, 79, 81, 116, 121 METRO: Hospital 12 de Octubre";"ENSEÑANZA: Educación Infantil - Primaria";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c75ba3f5ca71c010VgnVCM1000000b205a0aRCRD";"MADRE ROSA BLANCO";"CALLE";"V";"3";"";"";"";"";"MADRID";"MADRID";"28041";"2";"ORCASUR";"12";"USERA";"440468";"4469348";"40.37258947821977";"-3.701248162459656";"913 174 313 - 913 171 644";"913 171 644";"cp.ciudaddejaen.madrid@educa.madrid.org";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"
5121;"Colegio Público Ciudad de Roma";"";"";"Comedor - Horario ampliado - Planes de mejora";"METRO: Sainz de Baranda BUS: 15 , 30 , 143, 156, 202, 215";"ENSEÑANZA: Educación Infantil - Primaria - Enseñanza biling&amp;uuml;e";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=628ba3f5ca71c010VgnVCM1000000b205a0aRCRD";"JUAN ESPLANDIU";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28007";"3";"ESTRELLA";"3";"RETIRO";"443564";"4474129";"40.41586394930115";"-3.665205626185569";"915 743 897";"915 041 695";"";"/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos"
6724;"Colegio Público de Educación Especial Joan Miró";"";"";"Comedor - Transporte";"BUS: 18 , 22 , 59 , 76 , 79 , 81 , 85 , 86 , 121";"Enseñanzas  Educación especial:  Educación infantil  Educación Básica Obligatoria  Transición vida adulta";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=769d3b54d771c010VgnVCM1000000b205a0aRCRD";"POBLADOS";"AVENIDA";"NUM";"183";"";"";"";"";"MADRID";"MADRID";"28024";"2";"ORCASUR";"12";"USERA";"440839";"4469173";"40.371037409735024";"-3.6968741960423133";"913 173 340 - 913 173 341";"913 173 341";"cpee.joanmiro.madrid@educa.madrid.org";"/contenido/entidadesYorganismos/CentrosEducacion/CentrosPublicosEducacionEspecial"
